0.07536131446841757,0.0033983352422586443,0.000763242179894126,0.00028300027025469947,0.00013446621398251313,7.411578939707894e-5,4.510030985134617e-5,2.945468076382245e-5,2.0284856214054827e-5,1.4558698853865728e-5,1.0800102151660964e-5,8.231597357827784e-6,6.417081394259636e-6,5.098993902019391e-6,4.118536793405284e-6,3.3741695361179094e-6,2.7989000144505794e-6
0.01050820902208519,0.0016870008382900107,8.314440120322096e-5,0.0001315995185224074,1.4740908758459681e-5,3.3993796040937186e-5,4.9728872207060656e-6,1.3433004099876608e-5,2.24533672170901e-6,6.6192507302005275e-6,1.1986728348842615e-6,3.7354300612747177e-6,7.136013168333219e-7,2.3108717864387225e-6,4.586704542558555e-7,1.52773862597863e-6,3.120652030085712e-7
0.04059721069570931,0.0014308241522718278,0.0003094186793947969,0.0001130352374932773,5.3284078686010656e-5,2.922511551193423e-5,1.772423584044366e-5,1.1547430447580547e-5,7.937822957816775e-6,5.688834428308057e-6,4.215239172871447e-6,3.2096813639964316e-6,2.500153424863369e-6,1.985260254293792e-6,1.6025856175491841e-6,1.3122720227638548e-6,1.0880534519279346e-6
0.000847415513340194,0.00037809020020161606,3.710033154306881e-6,2.676364569244171e-5,6.543291424552204e-7,6.806634136144709e-6,2.2113116665761297e-7,2.6742602269210766e-6,1.0002402636298844e-7,1.3139391452097241e-6,5.347362541548466e-8,7.402095090544854e-7,3.186928001840529e-8,4.5739806840210537e-7,2.0501859878172206e-8,3.021467018406597e-7,1.3958525318824955e-8
0.004061854834379052,0.0005572827023345826,2.376754726157876e-5,4.145307923900993e-5,4.174450421397617e-6,1.0607525370068706e-5,1.4048183795225142e-6,4.1753430941720226e-6,6.336350520131472e-7,2.053080465186951e-6,3.3807642655028186e-7,1.1570700127382682e-6,2.0119658167380093e-7,7.151528383212976e-7,1.2929027258352062e-7,4.724805972304994e-7,8.795071352898965e-8
0.01803161497352115,0.0005436028347140237,0.00011568682447237284,4.201085754798975e-5,1.9742062885309453e-5,1.0807371479923108e-5,6.5458902881041535e-6,4.260694637564839e-6,2.926775972933833e-6,2.096385654808051e-6,1.5526624515460299e-6,1.181838653675885e-6,9.203020271186936e-7,7.305815637114155e-7,5.896250012616736e-7,4.827192579571494e-7,4.001726963138203e-7
5.5717650105980674e-5,5.4503500347632815e-5,1.1761772276645826e-7,3.658453842204239e-6,2.066372622147011e-8,9.243687427183208e-7,6.98450666690566e-9,3.623477977021012e-7,3.1606794077689363e-9,1.7783272449838247e-7,1.6903876836341382e-9,1.0011700973094573e-7,1.007762743949817e-9,6.183917882881431e-8,6.484735042468772e-10,4.083748783601173e-8,4.416018992632782e-10
0.000297883252854405,0.00010551347866114074,9.444442502938078e-7,7.2755606817376965e-6,1.6594704311896977e-7,1.8431897354143686e-6,5.6037381358275236e-8,7.230956248628049e-7,2.5339926157395666e-8,3.5500137003801726e-7,1.3545063853266154e-8,1.9989556245665474e-7,8.0720043600831e-9,1.2348208351395392e-7,5.192579674876404e-9,8.155070957332828e-8,3.535226209417387e-9
0.0017723244870471095,0.00021076698506836532,9.124234336256804e-6,1.5484569458161025e-5,1.5975883928393402e-6,3.952860948466826e-6,5.371098684680892e-7,1.5543562707288455e-6,2.4214571787465253e-7,7.63876430483631e-7,1.291609905700839e-7,4.3035247878931573e-7,7.685236693109808e-8,2.6592458277921836e-7,4.937941593342585e-8,1.756575541980945e-7,3.35874717215615e-8
0.007968199166007248,0.00022650272405410132,4.799861110650093e-5,1.7403400540622397e-5,8.171780942833736e-6,4.471271323220368e-6,2.707295607759038e-6,1.761747230805798e-6,1.2099692390122839e-6,8.665523174414662e-7,6.417287123832257e-7,4.884186448451581e-7,3.803038177148162e-7,3.0188421320701383e-7,2.43625650520776e-7,1.994437423363939e-7,1.6533109812147328e-7
0.14790829761225124,0.010821500074805089,0.002740025773845775,0.0010718940585660237,0.0005249808233963285,0.00029505574339750817,0.00018199940338472272,0.00012005736798731952,8.331810646032437e-5,6.0162795998824164e-5,4.4851104656586255e-5,3.4324166048168066e-5,2.684990520894338e-5,2.1397343759510236e-5,1.7326641236226308e-5,1.4226360244887495e-5,1.1823732412042575e-5
-0.01840662903264627,0.005502414808853275,-0.00023677277424240045,0.00048006396618455324,-4.3883598239074205e-5,0.0001275268562548157,-1.5055010059750663e-5,5.103841775372975e-5,-6.858242753360828e-6,2.5333147903907827e-5,-3.6814954726168538e-6,1.4363627092938601e-5,-2.199928738877425e-6,8.91518189518194e-6,-1.4178665570115124e-6,5.908284572719664e-6,-9.666655566567692e-7
0.08775508675226634,0.004312358595864401,0.0009849407313480675,0.0003677452832497922,0.00017539311334460755,9.69035588385767e-5,5.9062942846634294e-5,3.861933017963874e-5,2.6620375373685043e-5,1.911934347707163e-5,1.4191457223903661e-5,1.0821518319171783e-5,8.439436082633949e-6,6.708207121113808e-6,5.419892465592263e-6,4.441442038818979e-6,3.6850254649694202e-6
-0.0011324071945685427,0.0013090316864737986,-7.326438524732912e-6,9.733846484134246e-5,-1.311359136438992e-6,2.4996710875499896e-5,-4.4552439236207925e-7,9.862188475749183e-6,-2.0208063275502813e-7,4.85694574623809e-6,-1.0821799021254023e-7,2.740277314337281e-6,-6.457056423478263e-8,1.6950694192955802e-6,-4.1573785856306906e-8,1.120584492573236e-6,-2.832316513450848e-8
0.006442203440544653,0.0016467255579065215,4.9514563408099336e-5,0.00012721843189301732,8.81067242030685e-6,3.282186198933014e-5,2.9790193914785693e-6,1.2965849668773565e-5,1.346964602943583e-6,6.388404023191039e-6,7.197572429339447e-7,3.6050316870226396e-6,4.2878059424021144e-7,2.230182188174073e-6,2.75740684113885e-7,1.4743960386605845e-6,1.876795182631597e-7
0.040597210686185194,0.0014308241514696825,0.00030941867921790235,0.00011303523742584816,5.328407865163634e-5,2.9225115491196588e-5,1.772423582595064e-5,1.1547430436771578e-5,7.937822948806537e-6,5.688834420724489e-6,4.215239165889814e-6,3.209681357790203e-6,2.50015341884763e-6,1.98526024878095e-6,1.60258561203159e-6,1.31227201759835e-6,1.088053446701452e-6
0.00046312807378118894,0.00031640387815887476,1.8285091204203515e-6,2.212353077927604e-5,3.224935383934338e-7,5.618618670742098e-6,1.090439661877151e-7,2.206535358469671e-6,4.93430795432577e-8,1.0839235701393162e-6,2.6386678679541324e-8,6.105672220569898e-7,1.5729287968632832e-8,3.772649801343378e-7,1.0120467644010767e-8,2.492027017080453e-7,6.891323006116435e-9
0.003780727262566664,0.0005356261617408094,2.1813282472044063e-5,3.974355295206258e-5,3.8317939752709524e-6,1.0166287600576013e-5,1.289741504058689e-6,4.0011503569780425e-6,5.818037707850366e-7,1.9673073187050963e-6,3.1044930440747133e-7,1.108691888024087e-6,1.8476706627479282e-7,6.852366840309256e-7,1.1873841278190703e-7,4.5270911797161737e-7,8.077585548097117e-8
0.017607606900189653,0.0005293714674313007,0.00011263319673328315,4.089863798599088e-5,1.9218591348097332e-5,1.0520536926795232e-5,6.372047198290703e-6,4.147488771906841e-6,2.848985068980283e-6,2.0406506048567363e-6,1.5113739677669394e-6,1.15040551307152e-6,8.9582126790296e-7,7.11145054694695e-7,5.739368156271248e-7,4.6987430579511646e-7,3.8952339108762135e-7
0.22184291336623638,0.025390683486004123,0.007603489285089361,0.003252457393605058,0.0016843013935592696,0.0009834881573884192,0.0006237666882232208,0.00042028655693481816,0.0002965799801275793,0.00021706207294653395,0.00016362782749812646,0.0001263964481918764,9.966099491734178e-5,7.996726212136647e-5,6.514062393655298e-5,5.376529653994472e-5,4.4892441067864743e-5
0.46702029665826383,0.014086317377666894,0.010530797253921427,0.0014954690579532773,0.0021387869193879054,0.00042201442540480347,0.0007623016755897453,0.0001739337780388312,0.00035465836765729864,8.784664720419682e-5,0.00019294523731026682,5.0383755626481947e-5,0.000116369827301997,3.1528341119635137e-5,7.551212069512604e-5,2.1022289726598584e-5,5.175038586575559e-5
