0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015793276131708112,0.0014237243821607626,0.0012374107288496417,0.001008879748561342,0.0008330073449800413,0.0006386949370517092,0.0004738169961671923,0.000302803799950388,0.00014945336110810253,0.0,-0.00014437018688443978,-0.000284410882932587,-0.00042075078901855634,-0.0005539214453836039,-0.0006780643430482486,-0.0007977815377629149,-0.0009218329276591553,-0.0010336848037026392,-0.0011420205375209935,-0.0012470768328081139,-0.0013490654209071806,-0.001448176632689313,-0.0015445823321224295,-0.0016384383464775054,-0.00172988649599079,-0.0018358881826127937,-0.001922898314676763,-0.002007857823331599,-0.002090867198174029,-0.0021720192793018844,-0.0022514000469189277,-0.002329089308839183,-0.0024051613012689987,-0.002479685215989791,-0.002552725665180944,-0.002624343092070325,-0.00269459413555323,-0.0027635319545299963,-0.0028312065175854495,-0.0028976648622958123,-0.0029629513279698094,-0.0030271077653574174,-0.0030901737255813466,-0.003152186631212639,-0.003213181931276732,-0.0032731932420004273,-0.003332252475116926,-0.003390389954622375,-0.003447634523645715,-0.0035040136422278545,-0.0035595534769402026
0.003031993672817146,0.0026389821953450854,0.0022486777085763965,0.001838747911358407,0.001498388425277386,0.0011529718842670234,0.0008311352957723339,0.0005460628565170655,0.000261323612067349,0.0,-0.00025227258192198065,-0.0004948138856437634,-0.0007272303005163988,-0.0009531520632416468,-0.0011708013891476993,-0.0013824920158824472,-0.0015825501995038183,-0.0017757456022745588,-0.0019709903498173753,-0.0021518892376387044,-0.0023272519176786854,-0.0024974304850057527,-0.0026627423532820382,-0.0028234748650909913,-0.0029798891370251546,-0.003132223290891828,-0.00328069518700172,-0.0034255047513770953,-0.0035668359685293582,-0.00370485859712949,-0.0038565615349354654,-0.00398842658740467,-0.004117420877404299,-0.004243670311164183,-0.004367292328081751,-0.004488396668842154,-0.0046070860558957705,-0.004723456798749526,-0.004837599333722742,-0.004949598706662284,-0.005059535006016469,-0.005167483752355595,-0.005273516249070409,-0.0053776998999998105,-0.005480098496369601,-0.005580772477527252,-0.005679779168335564,-0.00577717299495345,-0.00587300568221405,-0.00596732643407244,-0.006060182098848732
0.004264132504223639,0.0036650538526854515,0.0030998012509173556,0.002535682188373356,0.0020565119864980885,0.0015843509411734846,0.0011455953418983422,0.0007518179299858957,0.00036537745959148993,0.0,-0.0003383835150006509,-0.0006686384553506661,-0.0009798247655238568,-0.0012780970606216385,-0.001569400334503021,-0.0018500400543178253,-0.0021182893000262493,-0.0023812525547129704,-0.0026312087998309752,-0.0028729850352239017,-0.0031071323318001554,-0.0033425618715068606,-0.0035628837186715556,-0.0037769172289777997,-0.003985027333237495,-0.004187546450793306,-0.004384778385827237,-0.004577001641203005,-0.004764472253217689,-0.004947426229642504,-0.0051260816570969925,-0.005300640531709699,-0.005471290355643366,-0.005638205535682561,-0.005801548613207974,-0.005961471349378911,-0.006134947566928062,-0.006288446482092647,-0.006438924748581321,-0.006586499615720054,-0.006731281418529411,-0.006873374125643872,-0.007012875832491494,-0.007149879207134169,-0.007284471893285238,-0.0074167368761411945,-0.007546752814790891,-0.007674594344902863,-0.007800332354833073,-0.007924034238239785,-0.008045764125051647
0.0053310363644105685,0.004548403587500083,0.0038288377105945015,0.0031296873649308554,0.0024959940593689556,0.0019476486170146579,0.0014079865667077085,0.0009038984271318301,0.00044711530011605494,0.0,-0.0004237896290847226,-0.0008184235493698191,-0.0012028807429955435,-0.0015663372243593515,-0.0019166393450759933,-0.0022535261235168413,-0.0025807705817742776,-0.0028967401442940854,-0.0031996826710082305,-0.0034966898297416615,-0.0037800366648204076,-0.004054552596678612,-0.004320795653369125,-0.004579269880374742,-0.0048388496489348565,-0.005083116320652864,-0.00532086702152193,-0.005552449646500479,-0.005778183763438305,-0.005998363708295873,-0.006213261258317004,-0.00642312795208283,-0.00662819711153767,-0.006828685611972529,-0.007024795437319986,-0.007216715051531375,-0.007404620612513346,-0.007588677049663761,-0.0077690390236545,-0.007945851783605018,-0.008119251934778637,-0.008289368128407415,-0.008473153562499502,-0.008637059020442761,-0.008798024660416348,-0.008956152952784735,-0.009111540977916777,-0.00926428080579178,-0.009414459842261802,-0.009562161145613868,-0.009707463715827036
0.006279479593545023,0.00533069088128757,0.004472614399769093,0.003652999760204778,0.0029119962765567498,0.002266527169452859,0.0016379451659068456,0.0010517300034775384,0.000518563181733947,0.0,-0.0004909394606475714,-0.0009573569072869256,-0.001393401668603328,-0.0018180623476631713,-0.002220542192269623,-0.0026087247567753713,-0.002982391530837708,-0.0033443080454994834,-0.003693939417646258,-0.004032735067257737,-0.004358359701578135,-0.0046778617062195604,-0.004983483420441109,-0.005280029776124101,-0.005568040734056312,-0.005848007316540754,-0.00612037754673711,-0.006393978793792998,-0.0066523528696045275,-0.006904263541555322,-0.007150030514538663,-0.007389949501518223,-0.007624294634542117,-0.007853320573808886,-0.008077264359643233,-0.008296347044730479,-0.008510775137879623,-0.008720741884884309,-0.008926428408801867,-0.009128004727664285,-0.009325630665791174,-0.009519456671567117,-0.009709624553325025,-0.009896268143173736,-0.010079513897173709,-0.01025948143884331,-0.010436284053124578,-0.01061002913528919,-0.01078081860036989,-0.010948749257073398,-0.01113074503010969
0.007134191250232957,0.0060332781099461386,0.005049336721990594,0.004120844141761337,0.003283262061172798,0.0025506880215499794,0.0018425965765075936,0.0011831370736062746,0.0005651731998394111,0.0,-0.0005504532128892264,-0.0010729349489538506,-0.0015704037158560252,-0.0020369218118789084,-0.002491427362856291,-0.002923097298424493,-0.0033419095619395545,-0.0037429109815806383,-0.004129532528659524,-0.0045055926960542725,-0.004869268247950143,-0.005222319083879823,-0.005562341886604122,-0.005896329791397259,-0.0062164801095369315,-0.006527560984170955,-0.006830082271274435,-0.0071245103418145495,-0.007411273040449973,-0.00769076394112389,-0.007971763319806702,-0.008237772126155174,-0.008497518567503748,-0.008751291320053922,-0.008999358956249981,-0.009241971816476846,-0.009479363663543294,-0.009711753150175528,-0.009939345124364785,-0.0101623317942936,-0.01038089377047835,-0.010595201001013521,-0.010805413612307302,-0.011011682667767142,-0.011214150852700666,-0.011412953094985578,-0.011608217128550091,-0.011800064005291155,-0.011988608561905811,-0.012173959845991178,-0.012356221505453902
0.007929213228325516,0.006687822913516106,0.005588440981558418,0.0045605707324885,0.0036351710961746164,0.002789988076594835,0.0020436695358241885,0.0013181467382142736,0.0006390061275003273,0.0,-0.0005870047944535467,-0.001159700168745427,-0.0017045784578209877,-0.0022244224693074716,-0.0027131730483493516,-0.0031896842327359953,-0.0036472840498200654,-0.004083284198530546,-0.0045053326083286105,-0.004913555850703605,-0.005310323946565443,-0.0056915511918561035,-0.006063097555577823,-0.006424396409490468,-0.006772975210077192,-0.0071115600352640584,-0.007444926258911161,-0.0077651736894543966,-0.008076986086767046,-0.008380799968214114,-0.00867701771548951,-0.008966011139332541,-0.009248124580840289,-0.009523677621474824,-0.009792967460324153,-0.010064688309530112,-0.010322264033908235,-0.010574353604988762,-0.010821183349064178,-0.011062965549901438,-0.01129989961170097,-0.011532173102062393,-0.011759962689489367,-0.011983434988746933,-0.01220274732402754,-0.012418048420210104,-0.012629479029897528,-0.012837172503417149,-0.013041255308059163,-0.013241847501879067,-0.013439063166775567
0.00864348691702066,0.007271493543660745,0.0059981908182688,0.00494617013711246,0.003940269631130422,0.0030229134898631105,0.0022110475991673206,0.001425406932602416,0.0006906973386526377,0.0,-0.0006353437834860226,-0.001253446594346265,-0.0018411436239819112,-0.0024015013896690196,-0.0029371158653615365,-0.003441790788295873,-0.003934278675136849,-0.004407831928663147,-0.004859705738236381,-0.005299610385224168,-0.005722379560410246,-0.006132194014386055,-0.006529051236404793,-0.0069154882097921255,-0.007290542936147254,-0.007653710476236225,-0.008008766125037287,-0.00835206579661213,-0.008686231950635892,-0.009015949518953681,-0.009333239048424868,-0.009642714574288391,-0.009944751063343582,-0.010239696384724883,-0.01052787392181015,-0.010809584871025402,-0.011085110271933984,-0.011354712806414924,-0.011618638397672854,-0.011885534938480824,-0.012138784356112264,-0.012387007569737374,-0.012630396307666436,-0.012869131335202455,-0.01310338329014088,-0.013333313439086336,-0.013559074363417245,-0.013780810582532443,-0.013998659121408297,-0.014212750028662458,-0.014423206849422832
0.009303424868342347,0.007809336325792171,0.006436897986214607,0.005300258150832959,0.0042200750882318006,0.0032362933974546537,0.002364232308017411,0.0015234873404927213,0.000737928067619617,0.0,-0.0006962840750665139,-0.0013389377815025763,-0.001965614635498353,-0.002562815818528033,-0.0031333603766259682,-0.0036796581622156044,-0.004195371185897634,-0.004699142933922429,-0.00518414122881683,-0.005651764199234965,-0.006099043302918439,-0.006535502939801152,-0.0069558211865644315,-0.007365099929292407,-0.007760463059741568,-0.008145799633202472,-0.008520723892712412,-0.008885844638865492,-0.009242245705369412,-0.00958728258273156,-0.009923531738525837,-0.01025142886073832,-0.01057137713842432,-0.010887959483918352,-0.01119310539660151,-0.011491347404640473,-0.01178298729670857,-0.012068307061521677,-0.012347570618657044,-0.012621025361177485,-0.012888903534207574,-0.013151423470718016,-0.013408790701399609,-0.013661198954675158,-0.013908831059357085,-0.014160277063585247,-0.014398865765843039,-0.014633169202136087,-0.014863334048761223,-0.015089499483312452,-0.015311797695028218
