0.0
-1.2599611097460108
-2.038175614979744
-2.618452663948344
-3.086524769166093
-3.4811606344972237
-3.8235308061027933
-4.126583304613951
-4.398866852424189
-4.646347102664423
-4.87336602385446
-5.083190130684061
-5.278343422120931
-5.460819645807623
-5.632223120643093
-5.7938653168984375
-5.94683298438333
-6.092037386372771
-6.230250634109139
-6.362132999806275
