0.0	0.0	0.0	0.0	0.0
-0.22545924812194004	-0.19460227274129208	-0.11858824441740055	-0.021988558341522222	-0.00024791235377522844
-0.24622728268706615	-0.21515454940034168	-0.13717397000064221	-0.030599220969862027	-0.0005982577721116362
-0.25487604886471965	-0.22373055809503198	-0.145079753796218	-0.03484591454970971	-0.0009037255196279523
-0.2596839678095305	-0.22850212234877962	-0.14951515593345854	-0.03739456676640419	-0.0011557031052761282
-0.26276326660522087	-0.2315596567315675	-0.1523710515421873	-0.039102399979124826	-0.001363301866514378
-0.2649113117443665	-0.23369322505592907	-0.15437034198368893	-0.04033049656543672	-0.001536137513364025
-0.26649837779923474	-0.23526997142127062	-0.1558512955882272	-0.041258104772648636	-0.0016818681563111695
-0.26772056724294013	-0.2364844346600215	-0.15699400098923655	-0.041984605147367716	-0.001806266132532797
-0.2686917200841691	-0.23744958731906696	-0.15790340380263665	-0.042569669670151626	-0.0019136527817706073
-0.26948257328799297	-0.23823564666431923	-0.15864490777711052	-0.04305135726480233	-0.0020072885428529894
-0.2701394534998053	-0.23888860910493745	-0.15926144842511142	-0.04345511957364682	-0.0020896643817474364
-0.2706939997149966	-0.2394398937805905	-0.15978240592932094	-0.04379864006591704	-0.0021627095916809135
-0.27116857282526424	-0.23991170956887461	-0.16022857873350999	-0.044094598010369065	-0.002227938697594441
-0.27157943371653787	-0.24032020890146502	-0.16061511261987194	-0.04435232792893043	-0.0022865558526908958
-0.2719386962731981	-0.24067742621546448	-0.1609533043807983	-0.04457885818321671	-0.00233952981928466
-0.27225557375090315	-0.2409925152401081	-0.1612517549139049	-0.044779584258016834	-0.002387648506289366
-0.2725372002641823	-0.24127256461135677	-0.16151713039133506	-0.044958718605138136	-0.0024315591601392875
-0.2727891875251924	-0.24152315069884892	-0.16175467881173783	-0.045119599176432094	-0.002471798367061492
-0.2730160114429563	-0.241748721531415	-0.16196858912073767	-0.04526490595022271	-0.0025088147273339516
