0.0	0.0	0.0	0.0	0.0
-0.0316934017715953	-0.013915214894623329	-0.00148183114642364	-2.5673387748392784e-5	-4.4513461361361806e-8
-0.04889189226451229	-0.02710704365071348	-0.0044899719192554866	-9.729313573147991e-5	-1.766410995251988e-7
-0.06166072437019299	-0.03791116922093363	-0.0080223159780205	-0.00020775241085213558	-3.943025941310907e-7
-0.07203141441002447	-0.04706834780744307	-0.011698000849097112	-0.0003510728998870061	-6.954682074677976e-7
-0.08083466293439057	-0.05503107305604815	-0.015352844971677215	-0.0005222022350459543	-1.078157396694479e-6
-0.0885100388523905	-0.06208252981346862	-0.018912396924024244	-0.0007168526648644313	-1.5404374744676375e-6
-0.09532453671180185	-0.0684118193463159	-0.02234346504789142	-0.0009313715524952304	-2.0804223055392868e-6
-0.10145512229080222	-0.07415220465326655	-0.025633117289975194	-0.001162636663697425	-2.6962710384381694e-6
-0.10702640900029636	-0.07940164789242199	-0.02877874889452381	-0.001407970929232727	-3.386186892662124e-6
-0.1121301402965511	-0.0842346027675851	-0.031783080349815473	-0.0016650726276752348	-4.148415965410379e-6
-0.11683620570740372	-0.08870919284715506	-0.03465152264218785	-0.0019319578685064176	-4.981246083612945e-6
-0.12119930449080107	-0.09287179935793177	-0.03739074651087837	-0.002206912953804041	-5.883005691487142e-6
-0.12526319547954157	-0.0967601147628736	-0.04000789199028143	-0.0024884547241792454	-6.8520627678481105e-6
-0.12906352555699918	-0.10040524564544917	-0.04251013038280005	-0.0027752973963224292	-7.88682377894645e-6
-0.1326297794579656	-0.1038332033867424	-0.044904425290254735	-0.0030663247079145695	-8.985732659727574e-6
-0.1359866640448204	-0.10706598740501261	-0.04719740810811135	-0.0033605664244118483	-1.01472698306182e-5
-0.1391551160290927	-0.11012238941071217	-0.049395319993077114	-0.0036571784482193337	-1.1369951237405473e-5
-0.14215305157675262	-0.11301860183823709	-0.05150399246400539	-0.003955425916765787	-1.265232742664324e-5
-0.14499593448314796	-0.11576868580185407	-0.053528850205534106	-0.004254668791279892	-1.399298263971005e-5
-0.14769721399131508	-0.11838493632085068	-0.055474926259932666	-0.004554349529643842	-1.5390533942394313e-5
