-0.11097063724862766	-0.09690023039573936	-0.06286295572942524	-0.017335523174863754	-0.001220681116343325
-0.11097063724966705	-0.09690023039573936	-0.06286295572942524	-0.017335523174863754	-0.001220681116343325
-0.11097068008725675	-0.09690023039573936	-0.06286295572942524	-0.017335523174863754	-0.001220681116343325
-0.11097217809350157	-0.09690023039679763	-0.06286295572942524	-0.017335523174863754	-0.001220681116343325
-0.11097945214903515	-0.09690023066751496	-0.06286295572942524	-0.017335523174863754	-0.001220681116343325
-0.11099410201237814	-0.09690023827358085	-0.06286295572942524	-0.017335523174863754	-0.001220681116343325
-0.11101230949900631	-0.0969003059940654	-0.06286295572942524	-0.017335523174863754	-0.001220681116343325
-0.11102784139587896	-0.09690061276829354	-0.06286295572942668	-0.017335523174863754	-0.001220681116343325
-0.11103488409014772	-0.0969015196143711	-0.06286295572948164	-0.017335523174863754	-0.001220681116343325
-0.11102919165158498	-0.0969035362775067	-0.06286295573044087	-0.017335523174863754	-0.001220681116343325
-0.11100818600447471	-0.0969072136917698	-0.0628629557398096	-0.017335523174863754	-0.001220681116343325
-0.11097065121383032	-0.09691302165837412	-0.0628629557995678	-0.017335523174863754	-0.001220681116343325
-0.11091634986119314	-0.09692125828753018	-0.06286295607615733	-0.017335523174863754	-0.001220681116343325
-0.1108456876894407	-0.09693200713920225	-0.06286295707621192	-0.017335523174863754	-0.001220681116343325
-0.11075945839482038	-0.09694513633679502	-0.06286296005452352	-0.017335523174863754	-0.001220681116343325
-0.11065866374477495	-0.096960325553204	-0.0628629676508069	-0.017335523174863754	-0.001220681116343325
-0.11054439340995525	-0.09697710691413963	-0.06286298473634389	-0.017335523174863754	-0.001220681116343325
-0.11041774837935081	-0.09699490943325328	-0.06286301939199967	-0.017335523174863754	-0.001220681116343325
-0.11027979464021587	-0.0970131005786472	-0.06286308389702522	-0.017335523174863754	-0.001220681116343325
-0.11013153714436286	-0.09703102174745348	-0.06286319559490572	-0.017335523174863754	-0.001220681116343325
-0.1099739069740775	-0.09704801655720308	-0.06286337751784299	-0.017335523174863754	-0.001220681116343325
-0.10980775684253441	-0.09706345211437462	-0.06286365868666322	-0.017335523174864642	-0.001220681116343325
-0.10963386166898681	-0.09707673405168793	-0.0628640740468498	-0.017335523174867307	-0.001220681116343325
-0.10945292208770274	-0.09708731636685641	-0.06286466404408253	-0.017335523174877077	-0.001220681116343325
-0.10926556951087663	-0.09709470711487389	-0.06286547387752817	-0.01733552317490683	-0.001220681116343325
-0.10907237187501595	-0.09709847091326429	-0.06286655249306272	-0.017335523174992984	-0.001220681116343325
-0.10887383953635354	-0.09709822908131582	-0.06286795139130008	-0.017335523175218137	-0.001220681116343325
-0.10867043099982909	-0.09709365808692905	-0.06286972332823104	-0.01733552317576703	-0.001220681116343325
-0.10846255830700668	-0.09708448683702742	-0.06287192098178529	-0.017335523177019585	-0.001220681116343325
-0.10825059199739884	-0.09707049322744399	-0.06287459564820641	-0.017335523179711654	-0.001220681116343325
-0.1080348656128568	-0.09705150026794462	-0.06287779602003107	-0.017335523185198376	-0.001220681116343325
-0.10781567974781081	-0.09702737201673017	-0.06288156708450787	-0.017335523195856073	-0.001220681116343325
-0.10759330566706848	-0.096998009494206	-0.0628859491687439	-0.01733552321567533	-0.001220681116343325
-0.10736798852275797	-0.09696334669544293	-0.06289097714660274	-0.017335523251103435	-0.001220681116343325
-0.10713995020626077	-0.09692334678205461	-0.06289667981281766	-0.01733552331219057	-0.001220681116343325
-0.10690939187178194	-0.09687799850490963	-0.0629030794221126	-0.0173355234141086	-0.001220681116343325
-0.10667649616701258	-0.0968273128872228	-0.0629101913853104	-0.01733552357909751	-0.001220681116343325
-0.10644142920404398	-0.09677132018154211	-0.06291802411026981	-0.01733552383889192	-0.001220681116343325
-0.1062043423008725	-0.09671006710260677	-0.06292657897284393	-0.017335524237671596	-0.001220681116343325
-0.10596537352084656	-0.09664361433000479	-0.06293585040159888	-0.017335524835563776	-0.001220681116343325
-0.105724649034457	-0.09657203426910355	-0.06294582605955368	-0.017335525712709687	-0.001220681116343325
-0.10548228432508466	-0.09649540905527898	-0.0629564871064543	-0.01733552697388685	-0.001220681116343325
-0.10523838525774809	-0.09641382878445559	-0.06296780852586947	-0.017335528753663176	-0.001220681116343325
-0.104993049027577	-0.09632738995204182	-0.06297975950254775	-0.01733553122203335	-0.001220681116343325
-0.10474636500265322	-0.09623619408218342	-0.06299230383681897	-0.01733553459047732	-0.001220681116343325
-0.10449841547403249	-0.0961403465296109	-0.06300540038430968	-0.017335539118356058	-0.001220681116343325
-0.10424927632413372	-0.09603995543710842	-0.06301900351072587	-0.017335545119544493	-0.001220681116343325
-0.10399901762327657	-0.09593513083256988	-0.06303306355292881	-0.017335552969204526	-0.001220681116343325
-0.1037477041628998	-0.09582598385071595	-0.06304752727891838	-0.017335563110566943	-0.001220681116343325
-0.1034953959329229	-0.09571262606569564	-0.06306233834062203	-0.017335576061612512	-0.001220681116343325
-0.10324214854977076	-0.0955951689219704	-0.06307743771456176	-0.017335592421524826	-0.001220681116343325
-0.1029880136407676	-0.09547372325201942	-0.06309276412650933	-0.01733561287679275	-0.001220681116343325
-0.10273303918989263	-0.09534839887051694	-0.06310825445716661	-0.01733563820684836	-0.001220681116343325
-0.1024772698492813	-0.09521930423566183	-0.06312384412669858	-0.017335669289132438	-0.001220681116343325
-0.1022207472203065	-0.09508654616931778	-0.0631394674566309	-0.017335707103488085	-0.001220681116343325
-0.1019635101076215	-0.09495022962851285	-0.06315505800820331	-0.017335752735798016	-0.001220681116343325
-0.10170559474912766	-0.09481045752167316	-0.06317054889674778	-0.01733580738078988	-0.001220681116343325
-0.10144703502447994	-0.09466733056370535	-0.06318587308205958	-0.01733587234395495	-0.001220681116343325
