-0.6714196876393731	-0.5884515998147419	-0.3850851393551201	-0.10726680105068476	-0.007570368737698056
-0.24878237745472326	-0.22011681137967398	-0.14750553521170612	-0.04235375368977793	-0.0030112325801607024
-0.25696967748451477	-0.22753952234186173	-0.15279385080679472	-0.04399724827711916	-0.0031303747420230667
-0.2606486493539152	-0.2308785836267186	-0.1551800415547212	-0.044742287394078865	-0.003184454316952528
-0.2628569180516706	-0.23288390995267938	-0.15661528066254785	-0.04519145916193135	-0.003217079129005375
-0.26437042018489737	-0.23425878914769946	-0.15760024416471194	-0.045500170768625545	-0.003239511132143029
-0.2654910278623067	-0.2352770052129554	-0.15833018944556693	-0.04572919473740368	-0.003256157667920542
-0.2663639506555273	-0.23607031251081756	-0.15889919291909071	-0.045907865249730555	-0.003269147184197896
-0.2670688586772256	-0.23671102140130001	-0.1593589313607584	-0.04605231746646098	-0.0032796508638063314
-0.2676535995717905	-0.23724256998718657	-0.15974046900000086	-0.04617226083469573	-0.0032883736801416616
-0.26814887811834487	-0.23769283880007544	-0.16006375521443095	-0.04627393604647866	-0.0032957688584109336
-0.26857542466116335	-0.2380806544545883	-0.1603422671724023	-0.04636156210391821	-0.0033021428607173907
-0.26894780965662	-0.2384192511807506	-0.16058548236704695	-0.046438107706547355	-0.003307711365307253
-0.26927661411727516	-0.23871824077156534	-0.16080028644207042	-0.046505730815064594	-0.0033126311725137575
-0.2695697328452411	-0.23898479561199693	-0.16099181901681736	-0.04656604292126463	-0.003317019390637335
-0.26983319234952474	-0.2392243912567213	-0.16116400480575427	-0.04662027508962295	-0.003320965491833785
-0.2700716835562164	-0.23944129012874718	-0.16131989969437097	-0.046669386205821214	-0.003324539173955605
-0.27028891986841985	-0.23963886667311132	-0.16146192344934376	-0.04671413579943445	-0.0033277956493394743
-0.27048788446384003	-0.23981983194460896	-0.16159202049741733	-0.046755134378238326	-0.0033307793013742054
-0.2706710051695171	-0.23998639244156544	-0.16171177365977005	-0.04679287904795518	-0.0033335262716828965
